t rcv4_vf0 rx_vf0 rcv4_vf1 rx_vf1 rcv4_vf2 rx_vf2 rcv4_vf3 rx_vf3
1783942752.955378 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942752.976102 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942752.996788 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.017465 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.038155 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.058833 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.079509 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.100197 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.120890 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.141560 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.162234 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.182918 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.203600 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.224298 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.244978 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.265656 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.287740 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.308423 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.329102 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.349798 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.370479 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.391148 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.411824 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.432497 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.453194 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.473882 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.494559 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.515237 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.535921 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.556649 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.578710 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.599403 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.620093 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.640778 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.661770 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.682454 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.703167 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.723911 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.744605 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.765295 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.785968 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.806648 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.827337 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.848052 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.868788 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.889539 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.910244 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.930916 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.951590 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.972291 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942753.992969 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.013660 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.034344 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.055054 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.075734 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.096408 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.117078 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.137752 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.158436 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.179119 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.199862 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.220535 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.241203 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.262900 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.283595 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.304290 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.324976 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.345648 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.366327 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.387049 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.407756 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.428444 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.449150 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.469836 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.490520 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.511210 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.531900 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.552582 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.573277 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.595426 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.616109 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.636786 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.657467 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.678148 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.698851 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.719532 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.740221 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.760901 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.781621 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.802296 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.822986 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.843660 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.864339 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.885049 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.905735 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.926447 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.947134 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.967808 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942754.988501 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.009205 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.029895 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.050572 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.071301 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.091990 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.112690 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.133422 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.154113 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.175685 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.196389 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.217068 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.237774 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.258481 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.279182 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.299902 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.320602 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.341305 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.361984 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.382669 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.403373 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.424078 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.444756 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.465438 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.486115 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.506833 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.527508 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.548206 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.568890 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.589574 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.610851 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.631534 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.652224 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.672902 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.693597 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.714303 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.734991 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.755672 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.776355 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.797036 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.817722 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.838434 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.859122 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.879794 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.900489 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.921174 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.941901 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.962597 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942755.983282 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.003960 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.024641 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.045367 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.066096 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.086773 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.107451 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.128146 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.148861 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.169585 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.190258 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.210939 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.231615 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.252303 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.273002 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.293682 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.314373 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.336886 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.357559 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.378244 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.398926 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.419593 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.440277 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.460955 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.481626 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.502323 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.522996 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.543667 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.564357 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.585038 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.605728 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.628958 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.649657 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.670521 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.691216 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.711948 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.732634 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.753318 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.773997 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.794680 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.815388 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.836074 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.856750 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.877435 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.898107 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.918827 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
1783942756.939513 14155835912722 26026797884598 3120550883922 5668227373988 2774915699015 4798290053598 2044538373170 4068928065116
