t rcv4_vf0 rx_vf0 rcv4_vf1 rx_vf1 rcv4_vf2 rx_vf2 rcv4_vf3 rx_vf3
1783944530.519792 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.540555 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.561275 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.581985 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.602711 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.623465 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.644183 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.664887 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.685616 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.706318 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.729362 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.750093 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.770786 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.791496 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.812257 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.832986 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.853712 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.874423 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.895127 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.915874 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.937243 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.957947 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.978670 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944530.999403 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.020117 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.040823 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.061538 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.082239 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.102995 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.123706 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.144418 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.165128 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.185824 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.206561 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.227272 14493599370676 27099220143804 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.247986 14493599370676 27099220143878 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.268696 14493599370676 27099220143878 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.289412 14493599370676 27099234672681 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.310133 14493599370676 27099273109915 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.330857 14493599370676 27099318670737 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.351579 14493599370676 27099370434567 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.372285 14493599370676 27099423031727 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.393006 14493599370676 27099479389649 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.413717 14493599370676 27099538449813 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.434433 14493599370676 27099603884733 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.455175 14493599370676 27099668338387 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.475898 14493599370676 27099730684353 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.496605 14493599370676 27099795876753 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.517331 14493599370676 27099860743099 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.538059 14493599370676 27099926218551 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.558767 14493599370676 27099992686923 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.579478 14493599370676 27100057850181 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.600228 14493599370676 27100122848733 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.620939 14493599370676 27100190074827 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.641651 14493599370676 27100256595265 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.662365 14493599370676 27100320284191 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.683126 14493599370676 27100385433269 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.703848 14493599370676 27100450741749 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.724553 14493599370676 27100517676733 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.747795 14493599370676 27100587113877 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.768513 14493599370676 27100655680303 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.789251 14493599370676 27100720284793 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.809965 14493599370676 27100785085681 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.830599 14493599370676 27100850218725 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.851274 14493599370676 27100915356301 3180415108446 6040725626212 2834859047519 5062218964625 2104540426937 4333781273905
1783944531.872265 14493599370676 27100979297815 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944531.892971 14493599370676 27101046534949 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944531.913668 14493599370676 27101111144621 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944531.934370 14493599370676 27101175872233 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944531.955087 14493599370676 27101240547383 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944531.975825 14493599370676 27101306063825 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944531.996534 14493599370676 27101372290033 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.017263 14493599370676 27101435661999 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.037986 14493599370676 27101500188401 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.058726 14493599370676 27101566165907 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.079483 14493599370676 27101631789355 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.100206 14493599370676 27101696142165 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.120920 14493599370676 27101762912621 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.141630 14493599370676 27101828510341 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.162340 14493599370676 27101895213119 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.183095 14493599370676 27101959152861 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.203820 14493599370676 27102022727053 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.224528 14493599370676 27102087382547 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.245234 14493599370676 27102152951303 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.265953 14493599370676 27102219571177 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.286670 14493599370676 27102283079881 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.307377 14493599370676 27102344704355 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.328083 14493599370676 27102409800697 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.348795 14493599370676 27102472911473 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.369550 14493599370676 27102537203601 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.390281 14493599370676 27102602239799 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.411000 14493599370676 27102664697923 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.431723 14493599370676 27102729755089 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.452433 14493599370676 27102794055473 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.473146 14493599370676 27102856049601 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.493896 14493599370676 27102921120647 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.514607 14493599370676 27102983476571 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.535325 14493599370676 27103043920713 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.556056 14493599370676 27103107104039 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.576760 14493599370676 27103170909243 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.597481 14493599370676 27103233639151 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.618247 14493599370676 27103298094939 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.638964 14493599370676 27103362803367 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.659673 14493599370676 27103426662131 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.680441 14493599370676 27103488630649 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.701222 14493599370676 27103553383811 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.721928 14493599370676 27103617517757 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.742639 14493599370676 27103681368549 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.764498 14493599370676 27103745542707 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.785212 14493599370676 27103810411989 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.805949 14493599370676 27103876546443 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.826664 14493599370676 27103940290071 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.847373 14493599370676 27104004845981 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.868245 14493599370676 27104070204479 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.889087 14493599370676 27104135585987 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.909808 14493599370676 27104202260451 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.930584 14493599370676 27104268157725 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.951364 14493599370676 27104333037951 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.972158 14493599370676 27104397183343 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944532.992882 14493599370676 27104463656481 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.013587 14493599370676 27104527011697 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.034314 14493599370676 27104592017123 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.055040 14493599370676 27104657554507 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.075751 14493599370676 27104721348285 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.096459 14493599370676 27104786959611 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.117248 14493599370676 27104853438073 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.138112 14493599370676 27104916227215 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.158981 14493599370676 27104983489711 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.179746 14493599370676 27105048214625 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.200455 14493599370676 27105113798831 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.221172 14493599370676 27105179289113 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.241892 14493599370676 27105242656583 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.262628 14493599370676 27105307943735 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.283340 14493599370676 27105372362079 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.304062 14493599370676 27105435654575 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.324780 14493599370676 27105501069365 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.345611 14493599370676 27105555541245 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.366418 14493599370676 27105600902331 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.387190 14493599370676 27105650816675 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.407905 14493599370676 27105704710273 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.428683 14493599370676 27105763258171 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.449387 14493599370676 27105821469783 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.470109 14493599370676 27105880762621 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.490828 14493599370676 27105941978539 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.511540 14493599370676 27106012649215 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.532303 14493599370676 27106084066113 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.553008 14493599370676 27106151015639 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.573848 14493599370676 27106215435421 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.594554 14493599370676 27106281194931 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.615266 14493599370676 27106347503063 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.635978 14493599370676 27106414277375 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.656687 14493599370676 27106482608115 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.677395 14493599370676 27106548361965 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.698118 14493599370676 27106615531955 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.718925 14493599370676 27106681287121 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.739730 14493599370676 27106747434357 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.762186 14493599370676 27106818144095 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.784510 14493599370676 27106893185515 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.805233 14493599370676 27106962909151 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.825955 14493599370676 27107029086525 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.846770 14493599370676 27107094293501 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.867504 14493599370676 27107161682187 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.888247 14493599370676 27107226429669 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.909117 14493599370676 27107294516609 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.929827 14493599370676 27107363335665 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.950676 14493599370676 27107430684215 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.971383 14493599370676 27107498244293 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944533.992095 14493599370676 27107565034131 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.012800 14493599370676 27107632070975 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.033580 14493599370676 27107700794329 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.054288 14493599370676 27107768813957 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.074996 14493599370676 27107835718427 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.095733 14493599370676 27107903224687 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.116444 14493599370676 27107970495271 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.137161 14493599370676 27108037770961 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.157874 14493599370676 27108104656481 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.178580 14493599370676 27108171365757 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.199346 14493599370676 27108238446527 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.220136 14493599370676 27108305743133 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.240999 14493599370676 27108373300859 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.261712 14493599370676 27108441706735 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.282522 14493599370676 27108508452743 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.303228 14493599370676 27108570394187 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.323934 14493599370676 27108633589285 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.344656 14493599370676 27108697966563 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.365362 14493599370676 27108761046729 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.386177 14493599370676 27108824119005 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.406961 14493599370676 27108890987185 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.427666 14493599370676 27108957532517 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.448392 14493599370676 27109024278957 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.469104 14493599370676 27109090518085 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.489818 14493599370676 27109157443421 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
1783944534.510530 14493599370676 27109224481281 3180415108446 6040725626536 2834859047519 5062218964949 2104540426937 4333781274229
