t rcv4_vf0 rx_vf0 rcv4_vf1 rx_vf1 rcv4_vf2 rx_vf2 rcv4_vf3 rx_vf3
1783944323.816458 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944323.837177 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944323.857889 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944323.879430 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944323.900182 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944323.920901 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944323.941617 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944323.962324 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944323.983045 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.003784 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.024504 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.045229 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.065957 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.086659 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.107368 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.128083 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.148792 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.169513 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.190231 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.210942 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.231669 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.252401 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.273147 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.295096 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.315818 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.336581 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.357301 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.378010 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.398739 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.419442 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.440164 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.460922 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.481675 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.502396 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.523116 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.543833 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.564558 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.585276 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.606002 14463919974314 26756991898154 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.626737 14463919974314 26756991898228 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.647480 14463919974314 26757007027937 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.668210 14463919974314 26757048915601 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.688980 14463919974314 26757096811993 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.709694 14463919974314 26757146765899 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.730414 14463919974314 26757200135983 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.751143 14463919974314 26757257861515 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.771873 14463919974314 26757319244215 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.792628 14463919974314 26757383299979 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.813344 14463919974314 26757449240673 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.834063 14463919974314 26757515343035 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.854769 14463919974314 26757581005549 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.875504 14463919974314 26757647297623 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.897968 14463919974314 26757715251017 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.918692 14463919974314 26757784889097 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.939420 14463919974314 26757850887455 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.960160 14463919974314 26757916946043 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944324.980878 14463919974314 26757982687351 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.001594 14463919974314 26758048705787 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.022302 14463919974314 26758114499887 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.043036 14463919974314 26758178358043 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.063777 14463919974314 26758244095747 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.084514 14463919974314 26758310769737 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.105241 14463919974314 26758376785933 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.125957 14463919974314 26758442740715 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.146671 14463919974314 26758508419817 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.167394 14463919974314 26758574663971 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.188116 14463919974314 26758640527847 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.208846 14463919974314 26758706342813 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.229618 14463919974314 26758772736391 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.250323 14463919974314 26758838528713 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.271035 14463919974314 26758904088209 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.291765 14463919974314 26758970493767 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.312480 14463919974314 26759036377259 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.333200 14463919974314 26759102599953 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.353937 14463919974314 26759169161717 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.374660 14463919974314 26759235271591 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.395376 14463919974314 26759301454521 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.416092 14463919974314 26759368107125 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.436795 14463919974314 26759434058879 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.457517 14463919974314 26759501006317 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.478227 14463919974314 26759567346575 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.499012 14463919974314 26759633537607 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.520941 14463919974314 26759701793141 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.541649 14463919974314 26759770901651 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.562364 14463919974314 26759837267911 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.583077 14463919974314 26759904168089 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.603791 14463919974314 26759970642437 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.624516 14463919974314 26760037025549 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.645230 14463919974314 26760103016469 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.665992 14463919974314 26760168887915 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.686742 14463919974314 26760235726609 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.707446 14463919974314 26760302447739 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.728158 14463919974314 26760368618957 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.748873 14463919974314 26760435128061 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.769580 14463919974314 26760501897243 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.790293 14463919974314 26760568183063 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.810997 14463919974314 26760634949283 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.831731 14463919974314 26760701567131 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.852473 14463919974314 26760768488281 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.873183 14463919974314 26760835103651 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.893893 14463919974314 26760901353333 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.915727 14463919974314 26760968985429 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.936439 14463919974314 26761038571179 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.957154 14463919974314 26761104864045 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.977868 14463919974314 26761171898375 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944325.998573 14463919974314 26761238606931 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.019347 14463919974314 26761305030987 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.040109 14463919974314 26761372428215 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.060847 14463919974314 26761439080951 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.081551 14463919974314 26761505466893 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.102269 14463919974314 26761572501091 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.122971 14463919974314 26761638794877 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.143686 14463919974314 26761705356905 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.164401 14463919974314 26761771924725 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.185127 14463919974314 26761838471151 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.205855 14463919974314 26761905527861 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.226575 14463919974314 26761972227795 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.247279 14463919974314 26762038748747 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.267994 14463919974314 26762105225331 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.288727 14463919974314 26762171730025 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.309478 14463919974314 26762238204571 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.330215 14463919974314 26762305075191 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.350930 14463919974314 26762371757679 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.371651 14463919974314 26762438311345 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.392364 14463919974314 26762505558555 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.413069 14463919974314 26762571996171 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.433805 14463919974314 26762639106663 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.454545 14463919974314 26762706343341 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.475360 14463919974314 26762773189737 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.496089 14463919974314 26762840300885 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.516818 14463919974314 26762907137145 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.537528 14463919974314 26762973710035 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.558256 14463919974314 26763043599901 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.578973 14463919974314 26763113985501 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.599730 14463919974314 26763184086733 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.620465 14463919974314 26763254200011 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.641171 14463919974314 26763323784771 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.661882 14463919974314 26763392115873 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.682607 14463919974314 26763459956373 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.703319 14463919974314 26763527401851 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.724064 14463919974314 26763595334049 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.745793 14463919974314 26763662977007 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.766513 14463919974314 26763733744927 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.787230 14463919974314 26763801423891 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.807954 14463919974314 26763869036503 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.828703 14463919974314 26763937254121 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.849455 14463919974314 26764005350817 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.870164 14463919974314 26764074013683 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.890888 14463919974314 26764142672337 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.911680 14463919974314 26764211280699 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.933668 14463919974314 26764282172107 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.954384 14463919974314 26764353638637 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.975123 14463919974314 26764422938501 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944326.995840 14463919974314 26764492402273 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.016593 14463919974314 26764561611363 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.037299 14463919974314 26764630523775 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.058009 14463919974314 26764696992581 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.078726 14463919974314 26764767578557 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.099458 14463919974314 26764837552019 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.120250 14463919974314 26764905436425 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.141015 14463919974314 26764974887821 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.161803 14463919974314 26765044218295 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.182515 14463919974314 26765113155789 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.203232 14463919974314 26765182265351 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.223998 14463919974314 26765251737287 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.244712 14463919974314 26765321693439 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.265451 14463919974314 26765391290575 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.286177 14463919974314 26765460661861 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.306895 14463919974314 26765530007673 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.327613 14463919974314 26765599428001 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.348322 14463919974314 26765668737675 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.369041 14463919974314 26765738011801 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.389759 14463919974314 26765806443487 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.410490 14463919974314 26765875516581 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.431200 14463919974314 26765944715205 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.451918 14463919974314 26766014163309 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.473177 14463919974314 26766083792173 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.493926 14463919974314 26766155178659 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.514654 14463919974314 26766224609255 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.535372 14463919974314 26766294173611 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.556098 14463919974314 26766364474559 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.576820 14463919974314 26766434533993 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.597528 14463919974314 26766503825499 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.618242 14463919974314 26766574409565 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.638968 14463919974314 26766644598609 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.659678 14463919974314 26766711907089 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.680403 14463919974314 26766782399531 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.701120 14463919974314 26766851961647 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.721841 14463919974314 26766922202563 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.742572 14463919974314 26766992181227 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.763286 14463919974314 26767062761213 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.784011 14463919974314 26767132774633 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.804752 14463919974314 26767202359657 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.825457 14463919974314 26767272581485 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.846165 14463919974314 26767342742291 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
1783944327.866880 14463919974314 26767413034881 3180415108446 6040725624268 2834859047519 5062218962681 2104540426937 4333781271961
